trade_id,timestamp,hour,factory_id,city,energy_purchased_MW,tokens_burned,exergy_dissipated_MJ
TRD-00986,2026-04-26T07:00:00+08:00,7,FAC-SH-02,Shanghai,0.004676,4.7124,0.2849
TRD-00987,2026-04-26T07:00:00+08:00,7,FAC-BJ-01,Beijing,0.005905,5.7201,0.363
TRD-00988,2026-04-26T08:00:00+08:00,8,FAC-SH-02,Shanghai,0.011842,12.2044,0.6566
TRD-00989,2026-04-26T08:00:00+08:00,8,FAC-BJ-01,Beijing,0.008804,8.8776,0.8341
TRD-00990,2026-04-26T08:00:00+08:00,8,FAC-SH-01,Shanghai,0.012422,12.5633,1.041
TRD-00991,2026-04-26T09:00:00+08:00,9,FAC-BJ-01,Beijing,0.010249,10.8534,1.1456
TRD-00992,2026-04-26T09:00:00+08:00,9,FAC-SH-01,Shanghai,0.015993,16.1966,1.7617
TRD-00993,2026-04-26T09:00:00+08:00,9,FAC-CD-01,Chengdu,0.016242,17.3486,1.362
TRD-00994,2026-04-26T10:00:00+08:00,10,FAC-SH-01,Shanghai,0.028537,30.1769,2.1274
TRD-00995,2026-04-26T10:00:00+08:00,10,FAC-CD-01,Chengdu,0.025759,24.8451,2.4473
TRD-00996,2026-04-26T10:00:00+08:00,10,FAC-SZ-01,Shenzhen,0.023066,23.3773,2.9795
TRD-00997,2026-04-26T11:00:00+08:00,11,FAC-CD-01,Chengdu,0.021618,20.327,1.9156
TRD-00998,2026-04-26T11:00:00+08:00,11,FAC-SZ-01,Shenzhen,0.025334,27.2729,3.0028
TRD-00999,2026-04-26T11:00:00+08:00,11,FAC-HZ-01,Hangzhou,0.020645,20.3873,2.5017
TRD-01000,2026-04-26T12:00:00+08:00,12,FAC-SZ-01,Shenzhen,0.023823,23.0697,2.6563
TRD-01001,2026-04-26T12:00:00+08:00,12,FAC-HZ-01,Hangzhou,0.01989,19.5168,1.5514
TRD-01002,2026-04-26T12:00:00+08:00,12,FAC-SH-02,Shanghai,0.013755,13.4032,1.2906
TRD-01003,2026-04-26T13:00:00+08:00,13,FAC-HZ-01,Hangzhou,0.016616,16.9134,1.474
TRD-01004,2026-04-26T13:00:00+08:00,13,FAC-SH-02,Shanghai,0.019745,20.2159,1.2386
TRD-01005,2026-04-26T13:00:00+08:00,13,FAC-BJ-01,Beijing,0.029057,27.3573,2.9385
TRD-01006,2026-04-26T14:00:00+08:00,14,FAC-SH-02,Shanghai,0.016975,15.7994,1.4858
TRD-01007,2026-04-26T14:00:00+08:00,14,FAC-BJ-01,Beijing,0.02067,19.3232,1.5628
TRD-01008,2026-04-26T14:00:00+08:00,14,FAC-SH-01,Shanghai,0.028304,28.5162,3.3355
TRD-01009,2026-04-26T15:00:00+08:00,15,FAC-BJ-01,Beijing,0.022643,22.0292,2.7111
TRD-01010,2026-04-26T15:00:00+08:00,15,FAC-SH-01,Shanghai,0.025999,24.6342,1.6225
TRD-01011,2026-04-26T15:00:00+08:00,15,FAC-CD-01,Chengdu,0.018109,17.9824,1.7776
TRD-01012,2026-04-26T16:00:00+08:00,16,FAC-SH-01,Shanghai,0.017188,18.5578,1.6024
TRD-01013,2026-04-26T16:00:00+08:00,16,FAC-CD-01,Chengdu,0.012036,12.6492,1.0552
TRD-01014,2026-04-26T16:00:00+08:00,16,FAC-SZ-01,Shenzhen,0.021281,21.2235,1.3081
TRD-01015,2026-04-26T17:00:00+08:00,17,FAC-CD-01,Chengdu,0.015165,15.6687,1.6753
TRD-01016,2026-04-26T17:00:00+08:00,17,FAC-SZ-01,Shenzhen,0.009921,10.1689,0.725
TRD-01017,2026-04-26T17:00:00+08:00,17,FAC-HZ-01,Hangzhou,0.008319,8.7459,0.5398
TRD-01018,2026-04-26T18:00:00+08:00,18,FAC-SZ-01,Shenzhen,0.005363,5.5588,0.5534
TRD-01019,2026-04-26T18:00:00+08:00,18,FAC-HZ-01,Hangzhou,0.0055,5.2495,0.7281
TRD-01020,2026-04-26T18:00:00+08:00,18,FAC-SH-02,Shanghai,0.006136,5.8455,0.4463
TRD-01021,2026-04-26T19:00:00+08:00,19,FAC-HZ-01,Hangzhou,0.000589,0.5729,0.0517
TRD-01022,2026-04-26T19:00:00+08:00,19,FAC-SH-02,Shanghai,0.000482,0.5121,0.0416
TRD-01023,2026-04-26T19:00:00+08:00,19,FAC-BJ-01,Beijing,0.00065,0.6413,0.0382
TRD-01024,2026-04-27T06:00:00+08:00,6,FAC-SH-02,Shanghai,0.000754,0.8037,0.0585
TRD-01025,2026-04-27T06:00:00+08:00,6,FAC-BJ-01,Beijing,0.00075,0.7611,0.0483
TRD-01026,2026-04-27T06:00:00+08:00,6,FAC-SH-01,Shanghai,0.000418,0.4452,0.045
TRD-01027,2026-04-27T07:00:00+08:00,7,FAC-BJ-01,Beijing,0.00332,3.2567,0.4268
TRD-01028,2026-04-27T07:00:00+08:00,7,FAC-SH-01,Shanghai,0.004538,4.8865,0.3228
TRD-01029,2026-04-27T07:00:00+08:00,7,FAC-CD-01,Chengdu,0.005216,5.4463,0.7012
TRD-01030,2026-04-27T08:00:00+08:00,8,FAC-SH-01,Shanghai,0.007234,6.8543,0.8944
TRD-01031,2026-04-27T08:00:00+08:00,8,FAC-CD-01,Chengdu,0.007228,7.0087,0.4214
TRD-01032,2026-04-27T08:00:00+08:00,8,FAC-SZ-01,Shenzhen,0.007534,7.8107,0.5827
TRD-01033,2026-04-27T09:00:00+08:00,9,FAC-CD-01,Chengdu,0.011848,12.0325,0.705
TRD-01034,2026-04-27T09:00:00+08:00,9,FAC-SZ-01,Shenzhen,0.008127,7.73,0.5359
TRD-01035,2026-04-27T09:00:00+08:00,9,FAC-HZ-01,Hangzhou,0.011689,11.3504,0.632
TRD-01036,2026-04-27T10:00:00+08:00,10,FAC-SZ-01,Shenzhen,0.010255,9.7095,0.7805
TRD-01037,2026-04-27T10:00:00+08:00,10,FAC-HZ-01,Hangzhou,0.011436,10.6838,0.973
TRD-01038,2026-04-27T10:00:00+08:00,10,FAC-SH-02,Shanghai,0.018517,18.7447,1.9262
TRD-01039,2026-04-27T11:00:00+08:00,11,FAC-HZ-01,Hangzhou,0.026076,25.2577,3.4304
TRD-01040,2026-04-27T11:00:00+08:00,11,FAC-SH-02,Shanghai,0.025932,24.2481,1.5337
TRD-01041,2026-04-27T11:00:00+08:00,11,FAC-BJ-01,Beijing,0.024933,23.6074,1.509
TRD-01042,2026-04-27T12:00:00+08:00,12,FAC-SH-02,Shanghai,0.019607,19.9898,2.5527
TRD-01043,2026-04-27T12:00:00+08:00,12,FAC-BJ-01,Beijing,0.023319,24.459,1.7877
TRD-01044,2026-04-27T12:00:00+08:00,12,FAC-SH-01,Shanghai,0.017005,16.3425,1.0626
TRD-01045,2026-04-27T13:00:00+08:00,13,FAC-BJ-01,Beijing,0.026608,28.3262,2.9203
TRD-01046,2026-04-27T13:00:00+08:00,13,FAC-SH-01,Shanghai,0.025957,26.2036,3.1314
TRD-01047,2026-04-27T13:00:00+08:00,13,FAC-CD-01,Chengdu,0.017278,16.0792,2.2667
TRD-01048,2026-04-27T14:00:00+08:00,14,FAC-SH-01,Shanghai,0.012645,12.5831,0.9015
TRD-01049,2026-04-27T14:00:00+08:00,14,FAC-CD-01,Chengdu,0.018519,19.7219,2.2711
TRD-01050,2026-04-27T14:00:00+08:00,14,FAC-SZ-01,Shenzhen,0.010533,10.5048,1.0223
TRD-01051,2026-04-27T15:00:00+08:00,15,FAC-CD-01,Chengdu,0.009956,9.4871,0.7335
TRD-01052,2026-04-27T15:00:00+08:00,15,FAC-SZ-01,Shenzhen,0.014658,15.5723,0.9487
TRD-01053,2026-04-27T15:00:00+08:00,15,FAC-HZ-01,Hangzhou,0.009733,9.8106,0.6145
TRD-01054,2026-04-27T16:00:00+08:00,16,FAC-SZ-01,Shenzhen,0.010725,10.1058,0.8141
TRD-01055,2026-04-27T16:00:00+08:00,16,FAC-HZ-01,Hangzhou,0.016222,15.1023,1.5277
TRD-01056,2026-04-27T16:00:00+08:00,16,FAC-SH-02,Shanghai,0.011758,12.1533,1.1004
TRD-01057,2026-04-27T17:00:00+08:00,17,FAC-HZ-01,Hangzhou,0.00529,5.0247,0.5144
TRD-01058,2026-04-27T17:00:00+08:00,17,FAC-SH-02,Shanghai,0.005799,5.6893,0.7217
TRD-01059,2026-04-27T17:00:00+08:00,17,FAC-BJ-01,Beijing,0.01235,11.9742,1.5681
TRD-01060,2026-04-27T18:00:00+08:00,18,FAC-SH-02,Shanghai,0.003697,3.7787,0.42
TRD-01061,2026-04-27T18:00:00+08:00,18,FAC-BJ-01,Beijing,0.002108,2.191,0.284
TRD-01062,2026-04-27T18:00:00+08:00,18,FAC-SH-01,Shanghai,0.004912,4.9812,0.6539
TRD-01063,2026-04-27T19:00:00+08:00,19,FAC-BJ-01,Beijing,0.000404,0.4291,0.0532
TRD-01064,2026-04-27T19:00:00+08:00,19,FAC-SH-01,Shanghai,0.00034,0.3585,0.0244
TRD-01065,2026-04-27T19:00:00+08:00,19,FAC-CD-01,Chengdu,0.000242,0.2456,0.025
TRD-01066,2026-04-28T07:00:00+08:00,7,FAC-SH-01,Shanghai,0.002165,2.0744,0.2318
TRD-01067,2026-04-28T07:00:00+08:00,7,FAC-CD-01,Chengdu,0.001963,1.9649,0.2321
TRD-01068,2026-04-28T07:00:00+08:00,7,FAC-SZ-01,Shenzhen,0.00234,2.446,0.2636
TRD-01069,2026-04-28T08:00:00+08:00,8,FAC-CD-01,Chengdu,0.006004,6.2654,0.4701
TRD-01070,2026-04-28T08:00:00+08:00,8,FAC-SZ-01,Shenzhen,0.006238,5.8733,0.8058
TRD-01071,2026-04-28T08:00:00+08:00,8,FAC-HZ-01,Hangzhou,0.003379,3.6087,0.3294
TRD-01072,2026-04-28T09:00:00+08:00,9,FAC-SZ-01,Shenzhen,0.007857,7.7463,0.7
TRD-01073,2026-04-28T09:00:00+08:00,9,FAC-HZ-01,Hangzhou,0.006806,7.2581,0.8228
TRD-01074,2026-04-28T09:00:00+08:00,9,FAC-SH-02,Shanghai,0.004931,5.028,0.3236
TRD-01075,2026-04-28T10:00:00+08:00,10,FAC-HZ-01,Hangzhou,0.008157,8.5788,1.0965
TRD-01076,2026-04-28T10:00:00+08:00,10,FAC-SH-02,Shanghai,0.011329,11.4462,0.7187
TRD-01077,2026-04-28T10:00:00+08:00,10,FAC-BJ-01,Beijing,0.012448,13.1617,1.2169
TRD-01078,2026-04-28T11:00:00+08:00,11,FAC-SH-02,Shanghai,0.024562,24.4681,2.1435
TRD-01079,2026-04-28T11:00:00+08:00,11,FAC-BJ-01,Beijing,0.021156,22.6939,1.1985
TRD-01080,2026-04-28T11:00:00+08:00,11,FAC-SH-01,Shanghai,0.018123,17.0336,2.4568
TRD-01081,2026-04-28T12:00:00+08:00,12,FAC-BJ-01,Beijing,0.021281,21.9959,2.3796
TRD-01082,2026-04-28T12:00:00+08:00,12,FAC-SH-01,Shanghai,0.012509,13.3299,1.21
TRD-01083,2026-04-28T12:00:00+08:00,12,FAC-CD-01,Chengdu,0.011524,10.7293,1.3416
TRD-01084,2026-04-28T13:00:00+08:00,13,FAC-SH-01,Shanghai,0.016819,17.2002,1.9326
TRD-01085,2026-04-28T13:00:00+08:00,13,FAC-CD-01,Chengdu,0.019123,18.0879,1.9461
TRD-01086,2026-04-28T13:00:00+08:00,13,FAC-SZ-01,Shenzhen,0.012812,13.5162,1.6415
TRD-01087,2026-04-28T14:00:00+08:00,14,FAC-CD-01,Chengdu,0.009344,9.733,0.6016
TRD-01088,2026-04-28T14:00:00+08:00,14,FAC-SZ-01,Shenzhen,0.007362,6.8493,0.5093
TRD-01089,2026-04-28T14:00:00+08:00,14,FAC-HZ-01,Hangzhou,0.013367,14.2754,1.7231
TRD-01090,2026-04-28T15:00:00+08:00,15,FAC-SZ-01,Shenzhen,0.011128,11.6893,0.9698
TRD-01091,2026-04-28T15:00:00+08:00,15,FAC-HZ-01,Hangzhou,0.017865,16.8938,1.6976
TRD-01092,2026-04-28T15:00:00+08:00,15,FAC-SH-02,Shanghai,0.014234,14.5423,1.4802
TRD-01093,2026-04-28T16:00:00+08:00,16,FAC-HZ-01,Hangzhou,0.009987,9.4729,0.9295
TRD-01094,2026-04-28T16:00:00+08:00,16,FAC-SH-02,Shanghai,0.011628,12.1707,1.2568
TRD-01095,2026-04-28T16:00:00+08:00,16,FAC-BJ-01,Beijing,0.007908,7.5242,0.4448
TRD-01096,2026-04-28T17:00:00+08:00,17,FAC-SH-02,Shanghai,0.006913,7.2951,0.7106
TRD-01097,2026-04-28T17:00:00+08:00,17,FAC-BJ-01,Beijing,0.010708,11.3984,1.145
TRD-01098,2026-04-28T17:00:00+08:00,17,FAC-SH-01,Shanghai,0.009069,9.6522,0.6809
TRD-01099,2026-04-28T18:00:00+08:00,18,FAC-BJ-01,Beijing,0.002303,2.4423,0.1929
TRD-01100,2026-04-28T18:00:00+08:00,18,FAC-SH-01,Shanghai,0.003547,3.814,0.3838
TRD-01101,2026-04-28T18:00:00+08:00,18,FAC-CD-01,Chengdu,0.002774,2.8147,0.2232
TRD-01102,2026-04-28T19:00:00+08:00,19,FAC-SH-01,Shanghai,0.000947,0.963,0.1269
TRD-01103,2026-04-28T19:00:00+08:00,19,FAC-CD-01,Chengdu,0.000507,0.4881,0.0549
TRD-01104,2026-04-28T19:00:00+08:00,19,FAC-SZ-01,Shenzhen,0.000656,0.6971,0.0766
TRD-01105,2026-04-29T07:00:00+08:00,7,FAC-CD-01,Chengdu,0.00317,3.2706,0.1913
TRD-01106,2026-04-29T07:00:00+08:00,7,FAC-SZ-01,Shenzhen,0.002022,2.1053,0.1668
TRD-01107,2026-04-29T07:00:00+08:00,7,FAC-HZ-01,Hangzhou,0.002299,2.1741,0.1405
TRD-01108,2026-04-29T08:00:00+08:00,8,FAC-SZ-01,Shenzhen,0.007522,7.7607,0.7257
TRD-01109,2026-04-29T08:00:00+08:00,8,FAC-HZ-01,Hangzhou,0.00747,7.9797,0.8004
TRD-01110,2026-04-29T08:00:00+08:00,8,FAC-SH-02,Shanghai,0.003562,3.8206,0.4467
TRD-01111,2026-04-29T09:00:00+08:00,9,FAC-HZ-01,Hangzhou,0.010396,10.0422,1.3858
TRD-01112,2026-04-29T09:00:00+08:00,9,FAC-SH-02,Shanghai,0.009157,8.8308,0.5366
TRD-01113,2026-04-29T09:00:00+08:00,9,FAC-BJ-01,Beijing,0.010132,10.7778,0.6414
TRD-01114,2026-04-29T10:00:00+08:00,10,FAC-SH-02,Shanghai,0.01107,10.3919,0.9098
TRD-01115,2026-04-29T10:00:00+08:00,10,FAC-BJ-01,Beijing,0.010525,11.092,1.1454
TRD-01116,2026-04-29T10:00:00+08:00,10,FAC-SH-01,Shanghai,0.013974,13.4546,1.877
TRD-01117,2026-04-29T11:00:00+08:00,11,FAC-BJ-01,Beijing,0.021182,19.7475,1.2712
TRD-01118,2026-04-29T11:00:00+08:00,11,FAC-SH-01,Shanghai,0.01344,13.8881,1.7202
TRD-01119,2026-04-29T11:00:00+08:00,11,FAC-CD-01,Chengdu,0.012328,12.0957,0.7236
TRD-01120,2026-04-29T12:00:00+08:00,12,FAC-SH-01,Shanghai,0.015897,16.2656,0.9472
TRD-01121,2026-04-29T12:00:00+08:00,12,FAC-CD-01,Chengdu,0.01097,10.776,1.3461
TRD-01122,2026-04-29T12:00:00+08:00,12,FAC-SZ-01,Shenzhen,0.022456,22.816,2.9071
TRD-01123,2026-04-29T13:00:00+08:00,13,FAC-CD-01,Chengdu,0.013596,12.8284,1.0623
TRD-01124,2026-04-29T13:00:00+08:00,13,FAC-SZ-01,Shenzhen,0.015499,16.2824,1.2977
TRD-01125,2026-04-29T13:00:00+08:00,13,FAC-HZ-01,Hangzhou,0.023868,22.4238,2.9358
TRD-01126,2026-04-29T14:00:00+08:00,14,FAC-SZ-01,Shenzhen,0.017951,18.5482,1.9793
TRD-01127,2026-04-29T14:00:00+08:00,14,FAC-HZ-01,Hangzhou,0.014893,15.899,1.5738
TRD-01128,2026-04-29T14:00:00+08:00,14,FAC-SH-02,Shanghai,0.01933,19.1484,1.5057
TRD-01129,2026-04-29T15:00:00+08:00,15,FAC-HZ-01,Hangzhou,0.013746,13.156,0.9488
TRD-01130,2026-04-29T15:00:00+08:00,15,FAC-SH-02,Shanghai,0.010702,10.5558,1.4542
TRD-01131,2026-04-29T15:00:00+08:00,15,FAC-BJ-01,Beijing,0.008237,7.6708,1.0469
TRD-01132,2026-04-29T16:00:00+08:00,16,FAC-SH-02,Shanghai,0.010461,10.4883,0.831
TRD-01133,2026-04-29T16:00:00+08:00,16,FAC-BJ-01,Beijing,0.015336,14.5226,1.7186
TRD-01134,2026-04-29T16:00:00+08:00,16,FAC-SH-01,Shanghai,0.006899,7.081,0.6537
TRD-01135,2026-04-29T17:00:00+08:00,17,FAC-BJ-01,Beijing,0.006243,6.1327,0.7683
TRD-01136,2026-04-29T17:00:00+08:00,17,FAC-SH-01,Shanghai,0.010748,10.6405,0.7129
TRD-01137,2026-04-29T17:00:00+08:00,17,FAC-CD-01,Chengdu,0.007295,7.2838,0.5176
TRD-01138,2026-04-29T18:00:00+08:00,18,FAC-SH-01,Shanghai,0.005353,5.2208,0.5508
TRD-01139,2026-04-29T18:00:00+08:00,18,FAC-CD-01,Chengdu,0.005571,5.8471,0.3409
TRD-01140,2026-04-29T18:00:00+08:00,18,FAC-SZ-01,Shenzhen,0.004224,4.3396,0.4297
TRD-01141,2026-04-29T19:00:00+08:00,19,FAC-CD-01,Chengdu,0.001223,1.3063,0.1392
TRD-01142,2026-04-29T19:00:00+08:00,19,FAC-SZ-01,Shenzhen,0.001301,1.2566,0.133
TRD-01143,2026-04-29T19:00:00+08:00,19,FAC-HZ-01,Hangzhou,0.001,1.0738,0.0586
TRD-01144,2026-04-30T06:00:00+08:00,6,FAC-SZ-01,Shenzhen,0.000442,0.4586,0.0475
TRD-01145,2026-04-30T06:00:00+08:00,6,FAC-HZ-01,Hangzhou,0.000935,0.9988,0.0825
TRD-01146,2026-04-30T06:00:00+08:00,6,FAC-SH-02,Shanghai,0.000904,0.9124,0.0618
TRD-01147,2026-04-30T07:00:00+08:00,7,FAC-HZ-01,Hangzhou,0.004674,4.9673,0.2655
TRD-01148,2026-04-30T07:00:00+08:00,7,FAC-SH-02,Shanghai,0.006668,6.5897,0.8996
TRD-01149,2026-04-30T07:00:00+08:00,7,FAC-BJ-01,Beijing,0.005454,5.1843,0.3766
TRD-01150,2026-04-30T08:00:00+08:00,8,FAC-SH-02,Shanghai,0.007462,7.6428,0.642
TRD-01151,2026-04-30T08:00:00+08:00,8,FAC-BJ-01,Beijing,0.008188,7.7826,0.9185
TRD-01152,2026-04-30T08:00:00+08:00,8,FAC-SH-01,Shanghai,0.008074,8.1545,1.0047
TRD-01153,2026-04-30T09:00:00+08:00,9,FAC-BJ-01,Beijing,0.012407,12.1929,0.9794
TRD-01154,2026-04-30T09:00:00+08:00,9,FAC-SH-01,Shanghai,0.019531,19.3653,1.8281
TRD-01155,2026-04-30T09:00:00+08:00,9,FAC-CD-01,Chengdu,0.009447,9.0377,0.8303
TRD-01156,2026-04-30T10:00:00+08:00,10,FAC-SH-01,Shanghai,0.020127,19.9972,2.2976
TRD-01157,2026-04-30T10:00:00+08:00,10,FAC-CD-01,Chengdu,0.019545,20.7836,2.4188
TRD-01158,2026-04-30T10:00:00+08:00,10,FAC-SZ-01,Shenzhen,0.024653,23.409,1.618
TRD-01159,2026-04-30T11:00:00+08:00,11,FAC-CD-01,Chengdu,0.026954,26.3194,3.3902
TRD-01160,2026-04-30T11:00:00+08:00,11,FAC-SZ-01,Shenzhen,0.027222,29.285,1.8009
TRD-01161,2026-04-30T11:00:00+08:00,11,FAC-HZ-01,Hangzhou,0.033109,34.1743,4.3602
TRD-01162,2026-04-30T12:00:00+08:00,12,FAC-SZ-01,Shenzhen,0.027073,26.0219,2.0867
TRD-01163,2026-04-30T12:00:00+08:00,12,FAC-HZ-01,Hangzhou,0.029197,28.9341,2.1359
TRD-01164,2026-04-30T12:00:00+08:00,12,FAC-SH-02,Shanghai,0.027042,25.2866,3.3794
TRD-01165,2026-04-30T13:00:00+08:00,13,FAC-HZ-01,Hangzhou,0.030938,29.5581,1.911
TRD-01166,2026-04-30T13:00:00+08:00,13,FAC-SH-02,Shanghai,0.027878,27.9955,2.1209
TRD-01167,2026-04-30T13:00:00+08:00,13,FAC-BJ-01,Beijing,0.024608,24.9278,2.0778
TRD-01168,2026-04-30T14:00:00+08:00,14,FAC-SH-02,Shanghai,0.026523,27.444,1.6078
TRD-01169,2026-04-30T14:00:00+08:00,14,FAC-BJ-01,Beijing,0.021981,23.165,2.1541
TRD-01170,2026-04-30T14:00:00+08:00,14,FAC-SH-01,Shanghai,0.030534,32.1558,3.0563
TRD-01171,2026-04-30T15:00:00+08:00,15,FAC-BJ-01,Beijing,0.01962,20.5826,1.7598
TRD-01172,2026-04-30T15:00:00+08:00,15,FAC-SH-01,Shanghai,0.022108,21.4032,2.4172
TRD-01173,2026-04-30T15:00:00+08:00,15,FAC-CD-01,Chengdu,0.018322,18.4958,1.0955
TRD-01174,2026-04-30T16:00:00+08:00,16,FAC-SH-01,Shanghai,0.01352,12.6544,1.7146
TRD-01175,2026-04-30T16:00:00+08:00,16,FAC-CD-01,Chengdu,0.01657,17.716,1.6755
TRD-01176,2026-04-30T16:00:00+08:00,16,FAC-SZ-01,Shenzhen,0.012403,11.8941,0.8295
TRD-01177,2026-04-30T17:00:00+08:00,17,FAC-CD-01,Chengdu,0.006628,6.8485,0.6825
TRD-01178,2026-04-30T17:00:00+08:00,17,FAC-SZ-01,Shenzhen,0.014465,14.455,1.1721
TRD-01179,2026-04-30T17:00:00+08:00,17,FAC-HZ-01,Hangzhou,0.01276,12.0017,1.2906
TRD-01180,2026-04-30T18:00:00+08:00,18,FAC-SZ-01,Shenzhen,0.004595,4.9194,0.523
TRD-01181,2026-04-30T18:00:00+08:00,18,FAC-HZ-01,Hangzhou,0.003955,3.7922,0.4099
TRD-01182,2026-04-30T18:00:00+08:00,18,FAC-SH-02,Shanghai,0.003143,3.3627,0.3169
TRD-01183,2026-04-30T19:00:00+08:00,19,FAC-HZ-01,Hangzhou,0.000738,0.7599,0.0697
TRD-01184,2026-04-30T19:00:00+08:00,19,FAC-SH-02,Shanghai,0.001,1.0506,0.1353
TRD-01185,2026-04-30T19:00:00+08:00,19,FAC-BJ-01,Beijing,0.000958,0.9893,0.1064
